Filename,Gloss,Description,Comment
bindingsverk-staaende.mp4,bindingsverk 2,,
biologi.mp4,biologi 1,,
biologi-2.mp4,biologi 2,,
bipolar-depresjon.mp4,bipolar depresjon,,
bisettelse.mp4,bisettelse,,
biskop.mp4,biskop,,
bispedoemme.mp4,bispedømme,,
bistandsadvokat.mp4,bistandsadvokat,,
bite.mp4,bite,,
bite-hoggorm-bitt.mp4,bite (hoggorm-bitt),,
bitter.mp4,bitter,,
bjeffe.mp4,bjeffe,,
bjelke-2.mp4,bjelke (tak),,
bjelke.mp4,bjelke 1,,
bjelke-1.mp4,bjelke 2,,
bjelkelag-1.mp4,bjelkelag,,
bjorg.mp4,Bjørg,,
bjoern.mp4,bjørn,,
bjorn.mp4,Bjørn (navn),,
blaa-blaatt-1.mp4,blå,,
blaa-veldig-blaa.mp4,blå: veldig blå,,
blad.mp4,blad,,
blad-papir-ark-i-et-vist-format.mp4,blad (papir/ark i et vist format),,
blad-faller.mp4,blad faller,,
blaamuggost.mp4,blåmuggost,,
blande.mp4,blande,,
blank.mp4,blank,,
blankett.mp4,blankett,,
blaase-med-munnen.mp4,blåse (med munnen),,
blaase-om-vind.mp4,blåse (om vind),,
blaase-det-blaaser.mp4,blåse: det blåser,,
blaaskjell.mp4,blåskjell,,
blaaveis-blomst.mp4,blåveis (blomst),,
blaere-1.mp4,blære 1,,
blaere-2.mp4,blære 2,,
bleie.mp4,bleie,,
blek.mp4,blek,,
blekksprut.mp4,blekksprut,,
blemme.mp4,blemme,,
blende.mp4,blende,,
blender-2.mp4,blender (kjøkkenmaskin),,
blender.mp4,blender (optisk instrument),,
bli.mp4,bli,,
bli-medlem.mp4,bli medlem,,
blid.mp4,blid,,
blikk-metall.mp4,blikk (metall) 1,,
blikk-metall-2.mp4,blikk (metall) 2,,
blikk-syn.mp4,blikk (syn),,
blikkenslager.mp4,blikkenslager,,
blikkfang.mp4,blikkfang,,
blikksaks.mp4,blikksaks,,
blind-1.mp4,blind 1,,
blind-2.mp4,blind 2,,
blindern-1.mp4,Blindern 1,,
blindern-2.mp4,Blindern 2,,
blindtarm.mp4,blindtarm,,
blink.mp4,blink,,
blinke.mp4,blinke,,
blod-1.mp4,blod 1,,
blod-2.mp4,blod 2,,
blod-3.mp4,blod 3,,
stoerknet-blod.mp4,"blod, størknet",,
blodaare.mp4,blodåre 1,,
blodaare-2.mp4,blodåre 2,,
blodkar.mp4,blodkar,,
blodkreft.mp4,blodkreft,,
blodlegeme.mp4,blodlegeme,,
blodmangel.mp4,blodmangel,,
blodproeve.mp4,blodprøve 1,,
blodprove-2.mp4,blodprøve 2,,
blodsukker.mp4,blodsukker,,
blodsukkermaaler.mp4,blodsukkermåler,,
blodtrykk.mp4,blodtrykk 1,,
blodtrykk-2.mp4,blodtrykk 2,,
blodtype.mp4,blodtype,,
blokk.mp4,blokk,,
blokk-haandball.mp4,blokk (håndball),,
blokk-hoyblokk.mp4,blokk (høyblokk),,
blomkaal.mp4,blomkål 1,,
blomkaal-3.mp4,blomkål 2,,
blomst-1.mp4,blomst 1,,
blomst-2.mp4,blomst 2,,
blomsterbed.mp4,blomsterbed,,
blomstre-flere.mp4,"blomstre, flere",,
blond-haarfarge.mp4,blond (hårfarge),,
blotte.mp4,blotte,,
blotting-2.mp4,blotting,,
bloe-1.mp4,blø 1,,
bloe-2.mp4,blø 2,,
bloe.mp4,blø 3,,
blot.mp4,bløt,,
bloetkake.mp4,bløtkake 1,,
bloetkake-2.mp4,bløtkake 2,,
blunke.mp4,blunke,,
bluse-1.mp4,bluse 1,,
bluse-2.mp4,bluse 2,,
blyant.mp4,blyant 1,,
blyant-2.mp4,blyant 2,,
blyant-lang-og-smal.mp4,blyant: lang og smal,,
blyant-liten.mp4,blyant: liten,,
blyantspisser-1.mp4,blyantspisser 1,,
blyantspisser-2.mp4,blyantspisser 2,,
bmw.mp4,BMW (bilmerke),,
bo.mp4,bo,,
boblebukse-1.mp4,boblebukse 1,,
boblebukse-2.mp4,boblebukse 2,,
boblejakke-1.mp4,boblejakke 1,,
boblejakke-2.mp4,boblejakke 2,,
bobsleigh.mp4,bobsleigh,,
bod.mp4,bod,,
bodoe.mp4,Bodø,,
boikott.mp4,boikott,,
bok.mp4,bok,,
bokhylle.mp4,bokhylle,,
boks-firkantet.mp4,boks (firkantet),,
boks-rund.mp4,boks (rund),,
boksaapner.mp4,boksåpner,,
bokse.mp4,bokse,,
bokstav.mp4,bokstav,,
bokstavere.mp4,bokstavere,,
boktrykker.mp4,boktrykker,,
bolig.mp4,bolig,,
bolighus.mp4,bolighus,,
bolivia.mp4,Bolivia,,
bolle-kake-1.mp4,bolle (kake) 1,,
bolle-kake-2.mp4,bolle (kake) 2,,
bolle-skaal.mp4,bolle (skål),,
bolt-2.mp4,bolt 1,,
bolt-3.mp4,bolt 2,,
bom-paa-veien.mp4,bom (på veien),,
bombe-1.mp4,bombe 1,,
bombe-2.mp4,bombe 2,,
bomull.mp4,bomull,,
bonde.mp4,bonde 1,,
bonde-2.mp4,bonde 2,,
bondegaard.mp4,bondegård 1,,
bondegaard-2.mp4,bondegård 2,,
bone.mp4,bone,,
bongotromme.mp4,bongotromme,,
bor-1.mp4,bor (verktøy) 1,,
bor-2.mp4,bor (verktøy) 2,,
bord.mp4,bord,,
bord-planke-2.mp4,bord (planke) 1,,
bord-planker.mp4,bord (planke) 2,,
bordlampe.mp4,bordlampe,,
bordpynt.mp4,bordpynt,,
bordsag-2.mp4,bordsag,,
bordtennis.mp4,bordtennis,,
bor-e.mp4,bore,,
bore-bowling.mp4,bore (bowling),,
bore.mp4,bore (i tann),,
boremaskin.mp4,boremaskin,,
borspiss.mp4,borspiss,,
bort-ta-vekk.mp4,bort (ta vekk),,
borte.mp4,borte,,
borte-der-borte.mp4,borte (der borte),,
borte-2.mp4,borte 2,,
bortkast.mp4,bortkast,,
bortskjemt.mp4,bortskjemt,,
bosnia.mp4,Bosnia,,
bot-aa-betale.mp4,bot (å betale),,
bowling-1.mp4,bowling 1,,
bowlingbane.mp4,bowlingbane,,
bowlingbukse.mp4,bowlingbukse,,
bowlinghall.mp4,bowlinghall,,
bowlingkule.mp4,bowlingkule,,
bowlingskjorte.mp4,bowlingskjorte,,
bowlingsko.mp4,bowlingsko,,
bowlingveske.mp4,bowlingveske,,
boek.mp4,bøk (planteslekt),,
boelger-1.mp4,bølger 1,,
boelger-2.mp4,bølger 2,,
boenn.mp4,bønn,,
boenn-islam.mp4,bønn (islam),,
boenner.mp4,bønner,,
boer.mp4,bør,,
boers.mp4,børs,,
boerste-dyr.mp4,børste (dyr),,
boerste-generelt.mp4,børste (generelt),,
boerste-klesboerste.mp4,børste (klesbørste),,
boerste-tannboerste.mp4,børste (tannbørste),,
boette.mp4,bøtte,,
boeye-lig.mp4,bøye/-lig,,
haandboeyemaskin-boeye-roer.mp4,bøyemaskin (til rør),,
bra.mp4,bra,,
brahma-hinduismen.mp4,Brahma (gud i hinduismen),,
braak-stoey.mp4,bråk (støy),,
brann.mp4,brann,,
brannbil.mp4,brannbil,,
brannmann.mp4,brannmann,,
brannsalve.mp4,brannsalve,,
brannskade.mp4,brannskade,,
brannskadeavdeling.mp4,brannskadeavdeling,,
brannstasjon-1.mp4,brannstasjon 1,,
brannstasjon-2.mp4,brannstasjon 2,,
brannvarsler.mp4,brannvarsler,,
brasil.mp4,Brasil,,
bred-de.mp4,bred/-de,,
brekke.mp4,brekke,,
brekkjern.mp4,brekkjern (kubein),,
brekkpunkt-bowling.mp4,brekkpunkt (bowling),,
brekninger-oppkast.mp4,brekninger (oppkast),,
brem-hattebrem.mp4,brem: hattebrem,,
bremseklosser-1.mp4,bremseklosser 1,,
bremseklosser-2.mp4,bremseklosser 2,,
bremsesko.mp4,bremsesko,,
brenne.mp4,brenne,,
brennevin.mp4,brennevin,,
brennkopper.mp4,brennkopper 1,,
brennkopper-2.mp4,brennkopper 2,,
brennvidde.mp4,brennvidde,,
brensel.mp4,brensel,,
brett-1.mp4,brett 1,,
brett-2.mp4,brett 2,,
brev.mp4,brev,,
brevforbud.mp4,brevforbud,,
briller-1.mp4,briller 1,,
briller-2.mp4,briller 2,,
brille.mp4,briller 3,,
bringebaer-1.mp4,bringebær 1,,
bringebaer-2.mp4,bringebær 2,,
britisk.mp4,britisk,,
Britt.mp4,Britt 1,,
britt-2.mp4,Britt 2,,
bro-bru.mp4,bro 1,,
brodere-1.mp4,brodere 1,,
brodere-2.mp4,brodere 2,,
brokkoli.mp4,brokkoli 1,,
brokolli-2.mp4,brokkoli 2,,
brokolli-3.mp4,brokkoli 3,,
bronco.mp4,bronco,,
bronkitt.mp4,bronkitt,,
bronse.mp4,bronse,,
bror.mp4,bror,,
brosje.mp4,brosje,,
brownies.mp4,brownies (kake),,
broed-1.mp4,brød 1,,
broed-2.mp4,brød 2,,
broed-3.mp4,brød 3,,
broed-4.mp4,brød 4,,
broedfjoel.mp4,brødfjøl,,
broedkniv.mp4,brødkniv 1,,
broedkniv-2.mp4,brødkniv 2,,
broedrister.mp4,brødrister,,
broedskive.mp4,brødskive,,
broedskive-spise-broedskive.mp4,brødskive: spise brødskive,,
broek.mp4,brøk,,
broel-rop.mp4,brøl (rop),,
broenn.mp4,brønn,,
broeyt-1-haandball.mp4,brøyt 1 (håndball),,
broeyt-2-haandball.mp4,brøyt 2 (håndball),,
broeyte-snoe.mp4,brøyte (snø),,
bru.mp4,bru,,
brud.mp4,brud,,
brudd.mp4,brudd,,
brudekjole.mp4,brudekjole,,
brudepar.mp4,brudepar,,
brudgom.mp4,brudgom,,
bruke.mp4,bruke,,
brukerstotte.mp4,brukerstøtte,,
brun.mp4,brun,,
brune.mp4,brune ,,
brunost.mp4,brunost 1,,
brunost-2.mp4,brunost 2,,
brus.mp4,brus,,
brusk.mp4,brusk,,
brussel.mp4,Brussel,,
brutal.mp4,brutal 1,,
brutal-2.mp4,brutal 2,,
bry-seg-ikke-om-1.mp4,bry seg ikke om 1,,
bry-seg-ikke-om-2.mp4,bry seg ikke om 2,,
brygge-kai.mp4,brygge (kai),,
bryllup.mp4,bryllup,,
bryst.mp4,bryst,,
bryst-kvinnebryst-2.mp4,bryst (kvinnebryst) 1,,
bryst-kvinnebryst-1.mp4,bryst (kvinnebryst) 2,,
brystkreft.mp4,brystkreft,,
bryte.mp4,bryte,,
bryter-kampsport.mp4,bryter (kampsport),,
bryting.mp4,bryting,,
bud.mp4,bud,,
budapest.mp4,Budapest,,
buddha.mp4,Buddha,,
buddhisme.mp4,buddhisme 1,,
buddhisme-2.mp4,buddhisme 2,,
buddhist.mp4,buddhist,,
budsjett-1.mp4,budsjett 1,,
budsjett-2.mp4,budsjett 2,,
budsjett-3.mp4,budsjett 3,,
budskap.mp4,budskap 1,,
budskap-2.mp4,budskap 2,,
bue.mp4,bue,,
bue-pil-og-bue.mp4,bue (pil og bue),,
buffe.mp4,buffè,,
buk.mp4,buk,,
bukett.mp4,bukett (avskårne blomster),,
bukkenebruse.mp4,Bukkene Bruse,,
bukse-1.mp4,bukse 1,,
bukse-2.mp4,bukse 2,,
bukspyttkjertel-2.mp4,bukspyttkjertel,,
bulgaria-1.mp4,Bulgaria 1,,
bulgaria-2.mp4,Bulgaria 2,,
bulimi.mp4,bulimi,,
bulk.mp4,bulk,,
bulker.mp4,bulker (flertall),,
bunad.mp4,bunad,,
bunn.mp4,bunn,,
bunnsvill-1.mp4,bunnsvill 1,,
bunnsvill-2.mp4,bunnsvill 2,,
bur.mp4,bur,,
burma.mp4,Burma,,
bursdag.mp4,bursdag,,
bursdagskrone.mp4,bursdagskrone,,
busk.mp4,busk,,
buss-1.mp4,buss 1,,
buss-2.mp4,buss 2,,
busstopp.mp4,busstopp,,
butikk.mp4,butikk,,
butterdeig-1.mp4,butterdeig,,
by-1.mp4,by 1,,
by-2.mp4,by 2,,
byaasen.mp4,Byåsen,,
bygge.mp4,bygge,,
bygge-opp-2.mp4,bygge opp,,
bygge-opp.mp4,bygge-opp (byggfag),,
byggekloss.mp4,byggekloss,,
byggmester.mp4,byggmester,,
byggteknikkk.mp4,byggteknikk,,
byggverk.mp4,byggverk,,
byll.mp4,byll,,
byraa.mp4,byrå 1,,
byraa-2.mp4,byrå 2,,
byraa-3.mp4,byrå 3,,
byraakrati-1.mp4,byråkrati 1,,
byraakrati-2.mp4,byråkrati 2,,
byrde.mp4,byrde,,
byste-statue.mp4,byste (statue),,
bytte-1.mp4,bytte 1,,
bytte-2.mp4,bytte 2,,
bytte-3.mp4,bytte 3,,
bytte-med-hverandre.mp4,bytte med hverandre,,
C.mp4,C,"Bokstaven C utføres på samme måte på en- og tohåndsalfabetet. Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",
C-2.mp4,C (tohåndsalfabet),,
c-3.mp4,C 2,,
cafe-latte.mp4,caffe lattè,,
camping.mp4,camping,Tegnet kan utføres med to varianter av C.,
campingplass.mp4,campingplass,,
campingtur.mp4,campingtur,,
campingvogn.mp4,campingvogn 1,,
campingvogn-2.mp4,campingvogn 2,,
canada-1.mp4,Canada 1,,
canada-2.mp4,Canada 2,,
Canada.mp4,Canada 3,,
canon.mp4,Canon (foto/video),,
cappucino.mp4,cappuccino  (kaffedrikk),,
cd-compact-disc.mp4,CD (compact disc),,
cd-spiller.mp4,CD-spiller,,
celle-1.mp4,celle (biologi) 1,,
celle-2.mp4,celle (biologi) 2,,
celle-organisk.mp4,celle (biologi) 3,,
celle-fengsel.mp4,celle (fengsel),,
celleaanding.mp4,celleånding,,
cellegift.mp4,cellegift,,
cellekjerne-1.mp4,cellekjerne,,
celleoppbygning.mp4,celleoppbygning,,
cellevaeske.mp4,cellevæske,Kan også bruke de andre tegnene for celle.,
cellevegg.mp4,cellevegg,,
cellulose-2.mp4,cellulose (kjemisk),,
cellulose-1.mp4,cellulose (organisk),,
centiliter.mp4,centiliter,,
centimeter.mp4,centimeter,,
champagne.mp4,champagne,,
charlotte.mp4,Charlotte,,
chatte.mp4,chatte,,
chile-1.mp4,Chile 1,,
chile-2.mp4,Chile 2,,
chili.mp4,chili,,
christer.mp4,Christer,,
chrome.mp4,Chrome,,
ci.mp4,ci,,
cirka-1.mp4,cirka 1,,
cirka-2.mp4,cirka 2,,
cirka-3.mp4,cirka 3 ,,
citroen.mp4,Citröen,,
clear.mp4,clear,,
clutch-2.mp4,clutch,,
co2-karbondioksid.mp4,CO2 (karbondioksid),,
cochlea-implantat-1.mp4,cochlea implantat 1,,
cochlea-implantat-2.mp4,cochlea implantat 2,,
coctail.mp4,cocktail,,
coda.mp4,CODA (children of deaf adults),,
collage.mp4,collage,,
colombia.mp4,Colombia,,
colombo.mp4,Colombo,,
corner.mp4,corner,,
cortado.mp4,cortado (kaffedrikk),,
costa-rica.mp4,Costa Rica,,
coupe.mp4,coupé,,
couscous.mp4,couscous,,
cowboy.mp4,cowboy,,
cerebral-parase.mp4,CP (cerebral parase),,
cremefraishe.mp4,creme fraiche,,
croasant.mp4,croissant,,
cruiseskip.mp4,cruiseskip,,
ct-rontgen.mp4,CT (røntgen/radiologi),,
cuba-1.mp4,Cuba 1,,
cuba-2.mp4,Cuba 2,,
cuba-3.mp4,Cuba 3,,
cup.mp4,cup,,
cupcake.mp4,cupcake,,
cupkamp.mp4,cupkamp,,
cupmester.mp4,cupmester,,
CV.mp4,CV (Currivulum Vitae),,
cytosol-1.mp4,cytosol 1,,
cytosol-2.mp4,cytosol 2,,
D.mp4,D,,
D-2.mp4,D (tohåndsalfabet),,
da-fortid.mp4,da (fortid),,
da-fremtid.mp4,da (fremtid),,
dadler.mp4,daddel,,
dag.mp4,dag,,
dag-navn.mp4,Dag (navn),,
dagbladet.mp4,Dagbladet,,
dagkirurgi.mp4,dagkirurgi,,
daglig.mp4,daglig,,
daglig-leder.mp4,daglig leder,,
Dagsrevyen-1.mp4,Dagsrevyen 1,,
Dagsrevyen-2.mp4,Dagsrevyen 2,,
dal.mp4,dal,,
dale.mp4,dale,,
dam-tjern.mp4,dam (tjern) 1,,
dam-tjern-2.mp4,dam (tjern) 2,,
dame.mp4,dame,,
damesko.mp4,damesko,,
damp-baat-lokomotiv.mp4,damp (båt/lokomotiv),,
damp-fra-koking.mp4,damp (fra koking),,
dampovn-2.mp4,dampovn (kjøkken),,
daniel.mp4,Daniel,,
danmark.mp4,Danmark,,
dans-1.mp4,dans 1,,
dans-2.mp4,dans 2,,
danse.mp4,danse,,
dansk.mp4,dansk,,
daap-voksendaap.mp4,dåp (voksendåp),,
daap.mp4,dåp 1,,
daap-3.mp4,dåp 2,,
daapsattest.mp4,dåpsattest,,
daarlig.mp4,dårlig,,
daarlig-folelse.mp4,dårlig (følelse),,
dart.mp4,dart,,
data.mp4,data,,
datamaskin.mp4,datamaskin,,
dataspill1.mp4,dataspill1,,
dataspill2.mp4,dataspill2,,
dataspill3.mp4,dataspill3,,
dato.mp4,dato,,
datter.mp4,datter,,
de.mp4,de,,
de-to-1.mp4,de to 1,,
de-to-2.mp4,de to 2,,
deaflympics.mp4,deaflympics,,
debatt.mp4,debatt,,
defekt.mp4,defekt,,
defensiv-1.mp4,defensiv 1,,
defensiv-2.mp4,defensiv 2,,
definere.mp4,definere,,
definisjon.mp4,definisjon,,
deg-1.mp4,deg 1,,
deg-2.mp4,deg 2,,
dehydrering.mp4,dehydrering,,
deig.mp4,deig,,
deilig.mp4,deilig,,
dekk-flertall.mp4,dekk (flertall),,
dekke-dekke-bordet.mp4,dekke (dekke bordet) 1,,
dekke-2-dekke-bordet.mp4,dekke (dekke bordet) 2,,
dekke-dekke-utgifter.mp4,dekke (dekke utgifter),,
dekning.mp4,dekning,,
del.mp4,del,,
deler-feks.mp4,deler (f.eks. ¾),,
deler.mp4,deler (flertall),,
delfiakake.mp4,delfiakake,,
delfin.mp4,delfin,,
delikat-delikatesse.mp4,delikat/delikatesse,,
delt-paa-matematikk.mp4,delt på (matematikk),,
delta.mp4,delta,,
deltakelse.mp4,deltakelse,,
deltaker.mp4,deltaker,,
deltid.mp4,deltid,,
dem-flertall.mp4,dem (flertall),,
demning.mp4,demning,,
demokrati-sk-1.mp4,demokrati/-sk 1,,
demokrati-sk-2.mp4,demokrati/-sk 2,,
demonstrasjon-av-ting.mp4,demonstrasjon (av ting),,
demonstrere-demonstrasjon-politisk-1.mp4,demonstrere/demonstrasjon (politisk) 1,,
demonstrere-demonstrasjon-politisk-2.mp4,demonstrere/demonstrasjon (politisk) 2,,
demontere.mp4,demontere,,
dempe.mp4,dempe,,
dempe-ball.mp4,dempe (ball),,
den.mp4,den,,
dendritt-nervecelle.mp4,dendritt (nervecelle),,
departement.mp4,departement,,
deponere.mp4,deponere,,
deportere.mp4,deportere,,
depositum.mp4,depositum,,
depot.mp4,depot,,
depresjon.mp4,depresjon,,
depressiv-episode.mp4,depressiv episode,,
deprimert-1.mp4,deprimert 1,,
deprimert-2.mp4,deprimert 2,,
der-retningsorientert.mp4,der (retningsorientert),,
der-er-noe-befinner-seg-der.mp4,der er (noe befinner seg der),,
dere.mp4,dere,,
deres.mp4,deres,,
deretter.mp4,deretter,,
derfor.mp4,derfor,,
dersom.mp4,dersom,,
desember-1.mp4,desember 1,,
desember-2.mp4,desember 2,,
design-1.mp4,design 1,,
design-2.mp4,design 2,,
designer-1.mp4,designer 1,,
designer-2.mp4,designer 2,,
desiliter.mp4,desiliter,,
desimal.mp4,desimal,,
desimeter.mp4,desimeter,,
desk-1.mp4,desk 1,,
desk-2.mp4,desk 2,,
deskriptiv.mp4,deskriptiv,,
dessert.mp4,dessert,,
dessertskaal.mp4,dessertskål,,
dessverre.mp4,dessverre,,
det.mp4,det,,
det-er-2-forbinder.mp4,det er (forbinder),,
detalj-1.mp4,detalj 1,,
detalj-2.mp4,detalj 2,,
detalje-detaljert-1.mp4,detaljert 1,,
detalje-detaljert-2.mp4,detaljert 2,,
dette.mp4,dette,,
diabetes-1.mp4,diabetes 1,,
diabetes-2.mp4,diabetes 2,,
diadem.mp4,diadem,,
diagnose-1.mp4,diagnose 1,,
diagnose-2.mp4,diagnose 2,,
diagnose.mp4,diagnose 3,,
diagonal.mp4,diagonal,,
diakon-isse.mp4,diakon/-isse,,
dialog.mp4,dialog,,
diamant.mp4,diamant,,
diameter.mp4,diameter,,
diare.mp4,diare 1,,
diare-3.mp4,diare 2,,
didaktikk.mp4,didaktikk,,
die-patte.mp4,die (patte),,
diesel.mp4,diesel,,
diett.mp4,diett,,
diffusjonsaapen.mp4,diffusjonsåpen,,
difteri-1.mp4,difteri 1,,
difteri-2.mp4,difteri 2,,
digert-svaert.mp4,digert (svært),,
digital-1.mp4,digital 1,,
digital-2.mp4,digital 2,,
digital-3.mp4,digital 3,,
digital-4.mp4,digital 4,,
dikt.mp4,dikt,,
diktatur.mp4,diktatur,,
dikte.mp4,dikte,,
dilemma.mp4,dilemma,,
din-1.mp4,din 1,,
din-2.mp4,din 2,,
dinosaur.mp4,dinosaur,,
diplom.mp4,diplom,,
direkte-frispark.mp4,direkte frispark,,
direktoer.mp4,direktør,,
dirigent-i-orkester.mp4,dirigent (i orkester),,
dirre.mp4,dirre,,
disakkarider.mp4,disakkarider,,
disiplin-1.mp4,disiplin 1,,
disiplin-2.mp4,disiplin 2,,
disiplin.mp4,disiplin 3,,
disippel.mp4,disippel,,
disk.mp4,disk,,
diskett.mp4,diskett,,
diskos.mp4,diskos,,
diskotek.mp4,diskotek,,
diskriminere-ing-1.mp4,diskriminere/-ing 1,,
diskriminere-ing-2.mp4,diskriminere/-ing 2,,
diskutere-diskusjon.mp4,diskutere/diskusjon,,
dispensere-dispensasjon.mp4,dispensere/dispensasjon,,
disposisjon.mp4,disposisjon,,
disposisjon-psykisk-lidelse.mp4,disposisjon (psykisk lidelse),,
disse.mp4,disse,,
disse-huske.mp4,disse (huske),,
disse-vippe-.mp4,disse (vippe-),,
dissosial-personlighetsforstyrrelse.mp4,dissosial personlighetsforstyrrelse,,
distanse.mp4,distanse,,
distanse-2.mp4,distanse 2,,
distribuere-distribusjon.mp4,distribuere/distribusjon,,
dit.mp4,dit,,
ditt.mp4,ditt,,
divan.mp4,divan,,
diverse.mp4,diverse 1,,
diverse-2.mp4,diverse 2,,
dividere-divisjon.mp4,dividere/divisjon,,
divisjon-idrett-ol.mp4,divisjon (idrett o.l.),,
djevel.mp4,djevel 1,,
djevel-2.mp4,djevel 2,,
dna.mp4,DNA,,
dna-2.mp4,DNA 2,,
do.mp4,do,,
dobbel-t.mp4,dobbel/-t,,
dobbelkubet.mp4,dobbeltkubet,,
dodoma-1.mp4,Dodoma 1,,
dodoma-2.mp4,Dodoma 2,,
doktor.mp4,doktor,,
doktoravhandling.mp4,doktoravhandling,,
dokument.mp4,dokument,,
dokumentar-1.mp4,dokumentar 1,,
dokumentar-2.mp4,dokumentar 2,,
dokumentar-3.mp4,dokumentar 3,,
dollar.mp4,dollar 1,,
dollar-2.mp4,dollar 2,,
dom-1.mp4,dom 1,,
dom-2.mp4,dom 2,,
dominant-3.mp4,dominant /dominerende  3,,
dominant-1.mp4,dominant /dominerende 1,,
dominant-2.mp4,dominant /dominerende 2,,
dommer-3.mp4,dommer (i retten),,
dommer.mp4,dommer 1,,
dommer-2.mp4,dommer 2,,
dommerfullmektig-yrkestittel.mp4,dommerfullmektig (yrkestittel),,
domsspoersmaal.mp4,domsspørsmål,,
domstol.mp4,domstol,,
Donald.mp4,Donald Duck 1,,
donald-duck.mp4,Donald Duck 2,,
doping.mp4,doping,,
dor-verktoy.mp4,dor (verktøy),,
double-1.mp4,double 1,,
double-2.mp4,double 2,,
doven.mp4,doven,,
down-syndrom.mp4,Downs syndrom,,
doe.mp4,dø,,
doed.mp4,død 1,,
doed-2.mp4,død 2,,
doed-4.mp4,død 3,,
doedlinje.mp4,dødlinje,,
doedsfall.mp4,dødsfall,,
doegn.mp4,døgn,,
doemme-dommer-sport.mp4,dømme (sport),,
doemme-1.mp4,dømme 1,,
doemme-2.mp4,dømme 2,,
doepe.mp4,døpe,,
doepe-voksendaap.mp4,døpe (voksendåp),,
doepefat.mp4,døpefat,,
doer.mp4,dør,,
doer-aapner-seg.mp4,dør åpner seg,,
dorblad.mp4,dørblad 1,,
dorblad-2.mp4,dørblad 2,,
dorblad-3.mp4,dørblad 3,,
dorhaandtak.mp4,dørhåndtak 1,,
dorhaandtak-2.mp4,dørhåndtak 2,,
doerlist-1.mp4,dørlist 1,,
doerlist-2.mp4,dørlist 2,,
doev-1.mp4,døv 1,,
doev-2.mp4,døv 2,,
doevblind-1.mp4,døvblind 1,,
doevblind-2.mp4,døvblind 2,,
doevblitt.mp4,døvblitt,,
doeveforening.mp4,døveforening ,,
doevekirke.mp4,døvekirke,,
doevemesterskap.mp4,døvemesterskap,,
doeveskole.mp4,døveskole,,
doeveteater.mp4,døveteater,,
doevhet.mp4,døvhet,,
dpi.mp4,dpi (punkter per tomme),,
dra.mp4,dra,,
dra-i-tau-ol.mp4,dra (i tau o.l.),,
dra-reise-2.mp4,dra (reise) 2,,
dra-1-forflytte-seg.mp4,dra 1(forflytte seg),,
drage-leketoy.mp4,drage (leketøy),,
drakt.mp4,drakt,,
dram.mp4,dram,,
drama-film.mp4,drama (film),,
drama-i-teater.mp4,drama (i teater),,
dramatisk.mp4,dramatisk,,
dramaturgi-1.mp4,dramaturgi 1,,
dramaturgi-2.mp4,dramaturgi 2,,
drap-1.mp4,drap 1,,
drap-2.mp4,drap 2,,
draape.mp4,dråpe,,
dreie.mp4,dreie (forme),,
dreiebenk.mp4,dreiebenk 1,,
dreiebenk-2.mp4,dreiebenk 2,,
drepe-1.mp4,drepe 1,,
drepe-2.mp4,drepe 2,,
dress.mp4,dress 1,,
dress-2.mp4,dress 2,,
drift-av-noe-1.mp4,drift (av noe) 1,,
drift-av-noe-2.mp4,drift (av noe) 2,,
drikke.mp4,drikke,,
drikke-av-drikkekar-med-hank.mp4,drikke (av drikkekar med hank),,
drikke-kaffe.mp4,drikke kaffe,,
drikke-opp.mp4,drikke opp 1,,
drikkeopp.mp4,drikke opp 2,,
drill.mp4,drill (verktøy),,
drive.mp4,drive,,
drivhus.mp4,drivhus,,
drivstoff.mp4,drivstoff,,
dromedar.mp4,dromedar,,
drone.mp4,drone 1,,
drone-2.mp4,drone 2,,
dronekamera-1.mp4,dronekamera 1,,
dronekamera-2.mp4,dronekamera 2,,
dronning.mp4,dronning,,
drop.mp4,drop (badminton),,
dropbox-2.mp4,Dropbox,,
drops-1.mp4,drops 1,,
drops-2.mp4,drops 2,,
drops-3.mp4,drops 3,,
drosje-1.mp4,drosje 1,,
drosje-2.mp4,drosje 2,,
droefte.mp4,drøfte,,
droem.mp4,drøm,,
droemme.mp4,drømme,,
druer.mp4,druer 1,,
druer-2.mp4,druer 2,,
druer-3.mp4,druer 3,,
drukne-1.mp4,drukne 1,,
drukne-2.mp4,drukne 2,,
drypp-tia.mp4,drypp (TIA),,
dryppe.mp4,dryppe,,
du.mp4,du,,
dublin-1.mp4,Dublin 1,,
dublin-2.mp4,Dublin 2,,
due.mp4,due,,
dugnad.mp4,dugnad,,
duk.mp4,duk,,
dukke-1.mp4,dukke 1,,
dukke-2.mp4,dukke 2,,
dum-dumt-1.mp4,dum/dumt 1,,
dum-dumt-2.mp4,dum/dumt 2,,
dum-teit.mp4,dum/dumt 3,,
dunk-dunk-hjerteslag.mp4,dunk-dunk (hjerteslag),,
dusje.mp4,dusje,,
DVD.mp4,DVD (Digital Versatile Disk),,
dverg.mp4,dverg,,
dvergplanet.mp4,dvergplanet,,
dybde.mp4,dybde,,
dykke.mp4,dykke,,
dykker.mp4,dykker,,
dyktig.mp4,dyktig,,
dynamo.mp4,dynamo,,
